Pickup_Point__1,Type__1,Appendix__1,StartDate1,EndDate1
112056550,Milk Collection (DK),926,22/09/2020,31/12/4000
112056550,Miscellaneous,6014,01/09/2020,30/11/2020
112056550,Miscellaneous,6007,01/06/2020,31/12/2020
112056570,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056570,Miscellaneous,6007,01/06/2020,31/12/2020
112056570,Miscellaneous,6014,01/09/2020,30/11/2020
112056571,Milk Collection (DK),955,22/09/2020,31/12/4000
112056571,Milk Collection (DK),950,22/09/2020,31/12/4000
112056571,Milk Standard (DK),NG,01/10/2020,31/12/4000
112056592,Milk Standard (DK),NG,01/10/2020,31/12/4000
112056592,Milk Collection (DK),955,22/09/2020,31/12/4000
112056592,Milk Collection (DK),950,22/09/2020,31/12/4000
112056592,Miscellaneous,6014,01/09/2020,30/11/2020
112056592,Miscellaneous,6007,01/06/2020,31/12/2020
112056592,Milk Collection (DK),970,01/10/2020,31/12/4000
112056593,Miscellaneous,6014,01/09/2020,30/11/2020
112056593,Milk Collection (DK),950,22/09/2020,31/12/4000
112056593,Milk Collection (DK),970,01/10/2020,31/12/4000
112056593,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056593,Miscellaneous,6007,01/06/2020,31/12/2020
112056593,Milk Collection (DK),955,22/09/2020,31/12/4000
112056601,Miscellaneous,6014,01/09/2020,30/11/2020
112056601,Miscellaneous,6007,01/06/2020,31/12/2020
112056601,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056601,Milk Collection (DK),955,22/09/2020,31/12/4000
112056601,Milk Collection (DK),970,01/10/2020,31/12/4000
112056601,Milk Collection (DK),950,22/09/2020,31/12/4000
112056614,Milk Standard (DK),OR,01/10/2020,31/12/4000
112056614,Milk Collection (DK),970,01/10/2020,31/12/4000
112056614,Miscellaneous,6007,01/06/2020,31/12/2020
112056614,Milk Collection (DK),955,22/09/2020,31/12/4000
112056614,Milk Collection (DK),950,22/09/2020,31/12/4000
112056614,Miscellaneous,6014,01/09/2020,30/11/2020
112056630,Miscellaneous,6007,01/06/2020,31/12/2020
112056630,Miscellaneous,6014,01/09/2020,30/11/2020
112056630,Milk Collection (DK),950,22/09/2020,31/12/4000
112056630,Milk Collection (DK),955,22/09/2020,31/12/4000
112056630,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056663,Miscellaneous,6007,01/06/2020,31/12/2020
112056663,Miscellaneous,6014,01/09/2020,30/11/2020
112056663,Milk Collection (DK),950,22/09/2020,31/12/4000
112056663,Milk Collection (DK),970,01/10/2020,31/12/4000
112056663,Milk Collection (DK),955,22/09/2020,31/12/4000
112056663,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056677,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056677,Milk Collection (DK),955,22/09/2020,31/12/4000
112056677,Miscellaneous,6014,01/09/2020,30/11/2020
112056677,Miscellaneous,6007,01/06/2020,31/12/2020
112056680,Milk Collection (DK),955,22/09/2020,31/12/4000
112056680,Milk Standard (DK),OR,01/10/2020,31/12/4000
112056680,Milk Collection (DK),970,01/10/2020,31/12/4000
112056680,Milk Collection (DK),950,22/09/2020,31/12/4000
112056680,Miscellaneous,6007,01/06/2020,31/12/2020
112056680,Miscellaneous,6014,01/09/2020,30/11/2020
112056684,Miscellaneous,6007,01/06/2020,31/12/2020
112056684,Milk Collection (DK),955,22/09/2020,31/12/4000
112056684,Milk Standard (DK),NG,01/10/2020,31/12/4000
112056684,Milk Collection (DK),950,22/09/2020,31/12/4000
112056684,Milk Collection (DK),970,01/10/2020,31/12/4000
112056684,Miscellaneous,6014,01/09/2020,30/11/2020
112056695,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056695,Milk Collection (DK),970,01/10/2020,31/12/4000
112056695,Milk Collection (DK),950,22/09/2020,31/12/4000
112056695,Milk Collection (DK),955,22/09/2020,31/12/4000
112056695,Miscellaneous,6007,01/06/2020,31/12/2020
112056695,Miscellaneous,6014,01/09/2020,30/11/2020
112056700,Miscellaneous,6014,01/09/2020,30/11/2020
112056700,Milk Collection (DK),955,22/09/2020,31/12/4000
112056700,Milk Collection (DK),950,22/09/2020,31/12/4000
112056700,Milk Collection (DK),970,01/10/2020,31/12/4000
112056700,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056700,Miscellaneous,6007,01/06/2020,31/12/2020
112056703,Miscellaneous,6007,01/06/2020,31/12/2020
112056703,Milk Collection (DK),955,22/09/2020,31/12/4000
112056703,Milk Collection (DK),970,01/10/2020,31/12/4000
112056703,Milk Collection (DK),950,22/09/2020,31/12/4000
112056703,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056703,Miscellaneous,6014,01/09/2020,30/11/2020
112056717,Miscellaneous,6014,01/09/2020,30/11/2020
112056717,Milk Collection (DK),950,22/09/2020,31/12/4000
112056717,Milk Collection (DK),970,01/10/2020,31/12/4000
112056717,Milk Standard (DK),NG,01/10/2020,31/12/4000
112056717,Milk Collection (DK),955,22/09/2020,31/12/4000
112056717,Miscellaneous,6007,01/06/2020,31/12/2020
112056736,Miscellaneous,6007,01/06/2020,31/12/2020
112056736,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056736,Miscellaneous,6014,01/09/2020,30/11/2020
112056737,Milk Collection (DK),955,22/09/2020,31/12/4000
112056737,Milk Collection (DK),926,22/09/2020,31/12/4000
112056737,Miscellaneous,6014,01/09/2020,30/11/2020
112056737,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056737,Milk Collection (DK),970,01/10/2020,31/12/4000
112056737,Milk Collection (DK),950,22/09/2020,31/12/4000
112056737,Miscellaneous,6007,01/06/2020,31/12/2020
112056747,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056747,Milk Collection (DK),955,22/09/2020,31/12/4000
112056751,Milk Standard (DK),NG,01/10/2020,31/12/4000
112056751,Miscellaneous,6007,01/06/2020,31/12/2020
112056751,Miscellaneous,6014,01/09/2020,30/11/2020
112056751,Milk Collection (DK),970,01/10/2020,31/12/4000
112056751,Milk Collection (DK),955,22/09/2020,31/12/4000
112056762,Milk Collection (DK),970,01/10/2020,31/12/4000
112056762,Miscellaneous,6014,01/09/2020,30/11/2020
112056762,Miscellaneous,6007,01/06/2020,31/12/2020
112056762,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056762,Milk Collection (DK),950,22/09/2020,31/12/4000
112056762,Milk Collection (DK),955,22/09/2020,31/12/4000
112056775,Miscellaneous,6014,01/09/2020,30/11/2020
112056775,Miscellaneous,6007,01/06/2020,31/12/2020
112056775,Milk Collection (DK),955,22/09/2020,31/12/4000
112056775,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056807,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056825,Milk Collection (DK),970,01/10/2020,31/12/4000
112056825,Milk Collection (DK),950,22/09/2020,31/12/4000
112056825,Miscellaneous,6007,01/06/2020,31/12/2020
112056825,Milk Collection (DK),955,22/09/2020,31/12/4000
112056825,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056825,Milk Collection (DK),926,22/09/2020,31/12/4000
112056825,Miscellaneous,6014,01/09/2020,30/11/2020
112056846,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056846,Milk Collection (DK),955,22/09/2020,31/12/4000
112056846,Miscellaneous,6014,01/09/2020,30/11/2020
112056856,Milk Collection (DK),955,22/09/2020,31/12/4000
112056856,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056864,Milk Collection (DK),950,22/09/2020,31/12/4000
112056864,Miscellaneous,6014,01/09/2020,30/11/2020
112056864,Milk Standard (DK),NG,01/10/2020,31/12/4000
112056864,Miscellaneous,6007,01/06/2020,31/12/2020
112056864,Milk Collection (DK),970,01/10/2020,31/12/4000
112056864,Milk Collection (DK),955,22/09/2020,31/12/4000
112056864,Milk Concepts (DK),6006,01/10/2020,31/12/4000
112056876,Miscellaneous,6007,01/06/2020,31/12/2020
112056876,Miscellaneous,6014,01/09/2020,30/11/2020
112056876,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056896,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056896,Miscellaneous,6007,01/06/2020,31/12/2020
112056896,Miscellaneous,6014,01/09/2020,30/11/2020
112056924,Milk Standard (DK),NG,01/10/2020,31/12/4000
112056924,Milk Collection (DK),970,01/10/2020,31/12/4000
112056924,Milk Collection (DK),955,22/09/2020,31/12/4000
112056924,Milk Collection (DK),950,22/09/2020,31/12/4000
112056924,Miscellaneous,6007,01/06/2020,31/12/2020
112056924,Miscellaneous,6014,01/09/2020,30/11/2020
112056934,Miscellaneous,6007,01/06/2020,31/12/2020
112056934,Miscellaneous,6014,01/09/2020,30/11/2020
112056934,Milk Collection (DK),970,01/10/2020,31/12/4000
112056934,Milk Collection (DK),955,22/09/2020,31/12/4000
112056934,Milk Standard (DK),NG,01/10/2020,31/12/4000
112056953,Milk Collection (DK),950,22/09/2020,31/12/4000
112056953,Milk Standard (DK),AM,01/10/2020,31/12/4000
112056974,Miscellaneous,6014,01/09/2020,30/11/2020
112056974,Miscellaneous,6007,01/06/2020,31/12/2020
112056974,Milk Standard (DK),NG,01/10/2020,31/12/4000
112056974,Milk Collection (DK),955,22/09/2020,31/12/4000
112056981,Miscellaneous,6007,01/06/2020,31/12/2020
112056981,Milk Collection (DK),970,01/10/2020,31/12/4000
112056981,Milk Collection (DK),955,22/09/2020,31/12/4000
112056981,Milk Concepts (DK),6005,01/10/2020,31/12/4000
112056981,Milk Collection (DK),950,22/09/2020,31/12/4000
112056981,Milk Standard (DK),NG,01/10/2020,31/12/4000
112056981,Miscellaneous,6014,01/09/2020,30/11/2020
112057051,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057051,Milk Collection (DK),970,01/10/2020,31/12/4000
112057051,Milk Collection (DK),955,22/09/2020,31/12/4000
112057051,Milk Collection (DK),950,22/09/2020,31/12/4000
112057051,Miscellaneous,6014,01/09/2020,30/11/2020
112057051,Miscellaneous,6007,01/06/2020,31/12/2020
112057072,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057074,Miscellaneous,6014,01/09/2020,30/11/2020
112057074,Miscellaneous,6007,01/06/2020,31/12/2020
112057074,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057080,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057080,Miscellaneous,6007,01/06/2020,31/12/2020
112057080,Miscellaneous,6014,01/09/2020,30/11/2020
112057084,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057098,Miscellaneous,6014,01/09/2020,30/11/2020
112057098,Milk Concepts (DK),6006,01/10/2020,31/12/4000
112057098,Milk Collection (DK),955,22/09/2020,31/12/4000
112057098,Miscellaneous,6007,01/06/2020,31/12/2020
112057098,Milk Collection (DK),970,01/10/2020,31/12/4000
112057098,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057098,Milk Collection (DK),950,22/09/2020,31/12/4000
112057099,Miscellaneous,6014,01/09/2020,30/11/2020
112057099,Milk Collection (DK),970,01/10/2020,31/12/4000
112057099,Milk Collection (DK),950,22/09/2020,31/12/4000
112057099,Milk Collection (DK),955,22/09/2020,31/12/4000
112057099,Miscellaneous,6007,01/06/2020,31/12/2020
112057099,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057100,Milk Collection (DK),950,22/09/2020,31/12/4000
112057100,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057103,Milk Collection (DK),950,22/09/2020,31/12/4000
112057103,Milk Collection (DK),970,01/10/2020,31/12/4000
112057103,Milk Collection (DK),955,22/09/2020,31/12/4000
112057103,Milk Standard (DK),OR,01/10/2020,31/12/4000
112057103,Miscellaneous,6014,01/09/2020,30/11/2020
112057103,Miscellaneous,6007,01/06/2020,31/12/2020
112057111,Miscellaneous,6014,01/09/2020,30/11/2020
112057111,Miscellaneous,6007,01/06/2020,31/12/2020
112057111,Milk Standard (DK),OR,01/10/2020,31/12/4000
112057111,Milk Collection (DK),955,22/09/2020,31/12/4000
112057112,Milk Collection (DK),955,22/09/2020,31/12/4000
112057112,Milk Collection (DK),950,22/09/2020,31/12/4000
112057112,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057112,Miscellaneous,6014,01/09/2020,30/11/2020
112057112,Milk Collection (DK),970,01/10/2020,31/12/4000
112057112,Miscellaneous,6007,01/06/2020,31/12/2020
112057131,Miscellaneous,6014,01/09/2020,30/11/2020
112057131,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057131,Miscellaneous,6007,01/06/2020,31/12/2020
112057132,Milk Collection (DK),950,22/09/2020,31/12/4000
112057132,Miscellaneous,6007,01/06/2020,31/12/2020
112057132,Miscellaneous,6014,01/09/2020,30/11/2020
112057132,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057132,Milk Collection (DK),955,22/09/2020,31/12/4000
112057132,Milk Collection (DK),970,01/10/2020,31/12/4000
112057133,Milk Collection (DK),950,22/09/2020,31/12/4000
112057133,Milk Standard (DK),OR,01/10/2020,31/12/4000
112057133,Milk Collection (DK),955,22/09/2020,31/12/4000
112057133,Milk Collection (DK),970,01/10/2020,31/12/4000
112057133,Miscellaneous,6007,01/06/2020,31/12/2020
112057133,Miscellaneous,6014,01/09/2020,30/11/2020
112057141,Miscellaneous,6007,01/06/2020,31/12/2020
112057141,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057141,Miscellaneous,6014,01/09/2020,30/11/2020
112057143,Miscellaneous,6014,01/09/2020,30/11/2020
112057143,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057143,Miscellaneous,6007,01/06/2020,31/12/2020
112057143,Milk Collection (DK),970,01/10/2020,31/12/4000
112057143,Milk Collection (DK),950,22/09/2020,31/12/4000
112057143,Milk Collection (DK),955,22/09/2020,31/12/4000
112057147,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057147,Miscellaneous,6007,01/06/2020,31/12/2020
112057147,Miscellaneous,6014,01/09/2020,30/11/2020
112057164,Milk Collection (DK),970,01/10/2020,31/12/4000
112057164,Milk Collection (DK),955,22/09/2020,31/12/4000
112057164,Miscellaneous,6007,01/06/2020,31/12/2020
112057164,Miscellaneous,6014,01/09/2020,30/11/2020
112057164,Milk Collection (DK),950,22/09/2020,31/12/4000
112057164,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057165,Miscellaneous,6014,01/09/2020,30/11/2020
112057165,Miscellaneous,6007,01/06/2020,31/12/2020
112057165,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057173,Miscellaneous,6007,01/06/2020,31/12/2020
112057173,Miscellaneous,6014,01/09/2020,30/11/2020
112057173,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057187,Milk Standard (DK),OR,01/10/2020,31/12/4000
112057187,Miscellaneous,6014,01/09/2020,30/11/2020
112057187,Miscellaneous,6007,01/06/2020,31/12/2020
112057187,Milk Collection (DK),970,01/10/2020,31/12/4000
112057187,Milk Collection (DK),955,22/09/2020,31/12/4000
112057191,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057191,Milk Collection (DK),955,22/09/2020,31/12/4000
112057191,Miscellaneous,6007,01/06/2020,31/12/2020
112057191,Miscellaneous,6014,01/09/2020,30/11/2020
112057194,Miscellaneous,6014,01/09/2020,30/11/2020
112057194,Milk Collection (DK),950,22/09/2020,31/12/4000
112057194,Miscellaneous,6007,01/06/2020,31/12/2020
112057194,Milk Standard (DK),OR,01/10/2020,31/12/4000
112057194,Milk Collection (DK),970,01/10/2020,31/12/4000
112057194,Milk Collection (DK),955,22/09/2020,31/12/4000
112057201,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057205,Milk Collection (DK),955,22/09/2020,31/12/4000
112057205,Miscellaneous,6014,01/09/2020,30/11/2020
112057205,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057220,Milk Collection (DK),950,22/09/2020,31/12/4000
112057220,Milk Collection (DK),955,22/09/2020,31/12/4000
112057220,Milk Collection (DK),970,01/10/2020,31/12/4000
112057220,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057220,Milk Concepts (DK),6006,01/10/2020,31/12/4000
112057220,Miscellaneous,6007,01/06/2020,31/12/2020
112057220,Miscellaneous,6014,01/09/2020,30/11/2020
112057222,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057222,Miscellaneous,6014,01/09/2020,30/11/2020
112057222,Milk Collection (DK),955,22/09/2020,31/12/4000
112057222,Milk Concepts (DK),6005,01/10/2020,31/12/4000
112057222,Miscellaneous,6007,01/06/2020,31/12/2020
112057222,Milk Collection (DK),950,22/09/2020,31/12/4000
112057222,Milk Collection (DK),970,01/10/2020,31/12/4000
112057230,Milk Standard (DK),OR,01/10/2020,31/12/4000
112057230,Milk Collection (DK),955,22/09/2020,31/12/4000
112057235,Miscellaneous,6014,01/09/2020,30/11/2020
112057235,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057235,Miscellaneous,6007,01/06/2020,31/12/2020
112057235,Milk Collection (DK),950,22/09/2020,31/12/4000
112057235,Milk Collection (DK),970,01/10/2020,31/12/4000
112057235,Milk Collection (DK),955,22/09/2020,31/12/4000
112057239,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057239,Milk Collection (DK),955,22/09/2020,31/12/4000
112057259,Miscellaneous,6007,01/06/2020,31/12/2020
112057259,Milk Collection (DK),950,22/09/2020,31/12/4000
112057259,Miscellaneous,6014,01/09/2020,30/11/2020
112057259,Milk Collection (DK),955,22/09/2020,31/12/4000
112057259,Milk Collection (DK),970,01/10/2020,31/12/4000
112057259,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057261,Milk Collection (DK),955,22/09/2020,31/12/4000
112057261,Miscellaneous,6007,01/06/2020,31/12/2020
112057261,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057261,Miscellaneous,6014,01/09/2020,30/11/2020
112057318,Miscellaneous,6007,01/06/2020,31/12/2020
112057318,Miscellaneous,6014,01/09/2020,30/11/2020
112057318,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057318,Milk Collection (DK),955,22/09/2020,31/12/4000
112057318,Milk Collection (DK),970,01/10/2020,31/12/4000
112057318,Milk Collection (DK),950,22/09/2020,31/12/4000
112057326,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057326,Milk Collection (DK),955,22/09/2020,31/12/4000
112057326,Milk Collection (DK),950,22/09/2020,31/12/4000
112057326,Miscellaneous,6014,01/09/2020,30/11/2020
112057326,Miscellaneous,6007,01/06/2020,31/12/2020
112057332,Miscellaneous,6014,01/09/2020,30/11/2020
112057332,Miscellaneous,6007,01/06/2020,31/12/2020
112057332,Milk Collection (DK),955,22/09/2020,31/12/4000
112057332,Milk Collection (DK),950,22/09/2020,31/12/4000
112057332,Milk Standard (DK),OR,01/10/2020,31/12/4000
112057334,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057354,Miscellaneous,6007,01/06/2020,31/12/2020
112057354,Milk Collection (DK),955,22/09/2020,31/12/4000
112057354,Milk Collection (DK),950,22/09/2020,31/12/4000
112057354,Miscellaneous,6014,01/09/2020,30/11/2020
112057354,Milk Collection (DK),970,01/10/2020,31/12/4000
112057354,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057429,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057429,Miscellaneous,6007,01/06/2020,31/12/2020
112057429,Miscellaneous,6014,01/09/2020,30/11/2020
112057429,Milk Collection (DK),950,22/09/2020,31/12/4000
112057429,Milk Collection (DK),970,01/10/2020,31/12/4000
112057447,Milk Collection (DK),955,22/09/2020,31/12/4000
112057447,Milk Collection (DK),970,01/10/2020,31/12/4000
112057447,Miscellaneous,6007,01/06/2020,31/12/2020
112057447,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057447,Milk Collection (DK),950,22/09/2020,31/12/4000
112057460,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057460,Miscellaneous,6014,01/09/2020,30/11/2020
112057460,Miscellaneous,6007,01/06/2020,31/12/2020
112057461,Miscellaneous,6007,01/06/2020,31/12/2020
112057461,Miscellaneous,6014,01/09/2020,30/11/2020
112057461,Milk Standard (DK),OR,01/10/2020,31/12/4000
112057461,Milk Collection (DK),970,01/10/2020,31/12/4000
112057461,Milk Collection (DK),955,22/09/2020,31/12/4000
112057461,Milk Collection (DK),950,22/09/2020,31/12/4000
112057481,Milk Collection (DK),970,01/10/2020,31/12/4000
112057481,Miscellaneous,6014,01/09/2020,30/11/2020
112057481,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057481,Miscellaneous,6007,01/06/2020,31/12/2020
112057487,Miscellaneous,6007,01/06/2020,31/12/2020
112057487,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057487,Milk Collection (DK),950,22/09/2020,31/12/4000
112057493,Milk Collection (DK),950,22/09/2020,31/12/4000
112057493,Milk Collection (DK),970,01/10/2020,31/12/4000
112057493,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057493,Miscellaneous,6007,01/06/2020,31/12/2020
112057493,Miscellaneous,6014,01/09/2020,30/11/2020
112057493,Milk Collection (DK),955,22/09/2020,31/12/4000
112057499,Miscellaneous,6007,01/06/2020,31/12/2020
112057499,Milk Collection (DK),950,22/09/2020,31/12/4000
112057499,Milk Collection (DK),970,01/10/2020,31/12/4000
112057499,Milk Collection (DK),955,22/09/2020,31/12/4000
112057499,Milk Standard (DK),NG,01/10/2020,31/12/4000
112057499,Miscellaneous,6014,01/09/2020,30/11/2020
112057505,Milk Collection (DK),950,22/09/2020,31/12/4000
112057505,Milk Standard (DK),AM,01/10/2020,31/12/4000
112057510,Milk Collection (DK),970,01/10/2020,31/12/4000
